host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,percentage_aval_30,has_shampoo,has_kitchen,has_heating,has_air conditioning,has_smoke alarm,has_essentials,has_iron,has_free parking on premises,has_hangers,has_hair dryer,has_washer,has_long term stays allowed,has_wifi,entire_space
0,0.0,0.0,1,1,30.23013,-97.77217,5,3.0,3.0,475.0,3,7,3.0,3.0,7.0,7.0,3.0,7.0,1,13,10,1,4.92,4.92,4.92,4.92,4.46,4.92,4.85,1,1,0.44,0.9,1,1,1,1,1,1,0,1,1,0,1,0,1,1
0,4.0,4.0,1,1,30.27196,-97.74398,6,2.0,3.0,650.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,1,1,0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,1,5,0.17,0.0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
0,1.0,1.0,1,1,30.38481,-97.9449,2,1.0,1.0,90.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.03,0.0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0,1.0,1.0,1,1,30.16088,-97.73229,1,1.0,1.0,68.0,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,1,13,8,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.42,0.0,1,1,1,1,1,1,0,1,1,0,1,1,1,0
0,61.0,61.0,1,1,30.25925,-97.73989,2,1.0,1.0,45.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,2,0,0,4.5,5.0,5.0,5.0,4.5,4.5,5.0,0,11,0.07,0.0,0,1,0,1,1,1,0,1,0,0,1,1,0,1
1,4.0,4.0,1,1,30.28159,-97.7178,5,2.0,4.0,303.0,2,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,1,163,82,7,4.87,4.85,4.85,4.98,4.99,4.91,4.75,0,3,5.29,0.4666666666666667,1,1,1,0,1,1,1,1,1,1,0,1,1,1
0,4.0,4.0,1,1,30.30271,-97.73574,6,2.0,3.0,100.0,1,1125,1.0,2.0,2.0,1125.0,1.3,31.3,1,150,58,5,4.33,4.47,4.49,4.78,4.69,4.69,4.41,1,4,4.8,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1.0,1.0,1,1,30.27219,-97.71533,6,3.0,2.0,1499.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,8,0,0,4.88,5.0,4.75,4.88,4.88,4.88,4.5,1,1,0.25,0.0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
0,2.0,2.0,1,1,30.17779,-97.83157,5,2.0,2.0,100.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,32,6,0,4.84,4.88,4.72,4.94,4.94,4.88,4.72,1,3,1.05,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,3.0,3.0,1,1,30.24304,-97.75356,4,2.0,2.0,126.0,30,400,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,12,4,0,4.92,4.92,4.58,5.0,5.0,5.0,4.67,1,2,0.42,0.36666666666666664,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1,192.0,192.0,1,0,30.2714,-97.74759,4,1.0,2.0,186.0,2,45,2.0,3.0,1125.0,1125.0,2.0,1125.0,1,19,9,2,4.79,4.84,5.0,4.68,4.84,5.0,4.68,1,20,0.61,0.1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,10.0,10.0,1,0,30.34852,-97.75574,6,3.0,3.0,440.0,45,1125,5.0,45.0,1125.0,1125.0,42.5,1125.0,1,11,3,1,4.91,5.0,4.82,5.0,5.0,4.91,4.91,0,14,0.35,0.26666666666666666,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,17.0,17.0,1,1,30.27563,-97.70513,16,6.0,11.0,1160.0,3,1125,2.0,4.0,1125.0,1125.0,2.6,1125.0,1,24,17,0,4.92,4.83,4.88,4.92,4.75,4.58,4.83,0,12,0.91,0.26666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.0,0.0,1,1,30.25512,-97.71939,6,3.0,3.0,179.0,2,30,2.0,2.0,30.0,30.0,2.0,30.0,1,6,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.19,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,79.0,79.0,1,1,30.241,-97.74962,10,4.0,6.0,1627.0,1,365,1.0,3.0,365.0,365.0,2.4,365.0,1,43,27,1,4.76,4.93,4.88,4.88,4.93,4.95,4.78,1,74,1.38,0.5333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,3.0,3.0,1,1,30.26467,-97.73234,4,2.0,3.0,475.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,160,62,4,4.86,4.93,4.87,4.95,4.92,4.84,4.86,0,2,5.18,0.4,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1.0,1.0,1,0,30.19788,-97.80103,2,1.0,1.0,60.0,1,7,1.0,1.0,7.0,7.0,1.0,7.0,1,10,0,0,4.89,5.0,4.89,5.0,4.89,5.0,4.89,1,1,0.32,0.0,1,1,1,1,1,1,0,1,0,0,1,0,0,0
0,0.0,0.0,1,1,30.35506,-97.75059,4,1.0,1.0,20.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,1,0,0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,0,1,0.03,0.0,1,1,1,1,1,1,1,1,0,1,0,1,0,1
0,1.0,1.0,1,1,30.30004,-97.74104,3,1.0,1.0,85.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,35,0,0,4.69,4.77,4.69,4.77,4.86,4.71,4.63,0,1,1.11,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,166.0,166.0,1,1,30.27206,-97.74465,6,2.0,3.0,258.0,2,7,2.0,2.0,7.0,7.0,2.0,7.0,1,1,1,0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,0,5,0.09,0.0,1,1,1,1,0,1,1,0,1,1,1,0,1,1
1,1.0,1.0,1,0,30.41715,-97.70062,6,3.0,3.0,300.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,68,24,3,4.79,4.88,4.65,4.9,4.87,4.9,4.69,1,2,2.28,0.7,1,1,1,1,1,1,1,1,1,1,0,1,1,1
0,4.0,4.0,1,0,30.35479,-97.64131,2,1.0,1.0,55.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,7,0,0,4.29,4.71,4.71,5.0,4.57,4.71,4.29,0,4,0.23,0.3333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,0.0,0.0,1,1,30.25651,-97.71746,4,2.0,3.0,429.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,67,44,3,4.9,5.0,5.0,5.0,5.0,4.78,4.83,0,1,2.17,0.0,0,0,1,1,1,0,1,1,0,1,1,0,1,1
1,2.0,2.0,1,1,30.16894,-97.81721,2,1.0,1.0,55.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,7,2,0,4.71,5.0,4.71,5.0,5.0,4.86,5.0,0,4,0.23,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1.0,1.0,1,1,30.42396,-97.9339,7,3.0,3.0,234.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,68,26,1,4.68,4.85,4.74,4.88,4.71,4.88,4.68,1,1,2.19,0.7333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,10.0,10.0,1,1,30.27355,-97.74545,4,,2.0,75.0,1,7,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,,,,,,,,1,8,,0.0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1,0.0,0.0,1,1,30.20186,-97.79596,2,1.0,1.0,100.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,37,12,0,4.97,4.97,4.95,4.97,5.0,4.95,5.0,0,1,1.18,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1.0,1.0,1,1,30.27917,-97.70721,2,,1.0,186.0,2,1125,2.0,20.0,30.0,1125.0,3.4,1039.4,1,143,83,7,4.97,4.98,4.97,4.99,4.96,4.85,4.92,0,1,4.64,0.03333333333333333,1,1,1,1,1,1,1,0,1,1,0,1,1,1
0,10.0,10.0,1,1,30.27214,-97.74323,4,,2.0,300.0,6,7,6.0,6.0,1125.0,1125.0,6.0,1125.0,1,0,0,0,,,,,,,,1,8,,0.0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
0,10.0,10.0,1,1,30.27208,-97.74541,4,,2.0,75.0,6,7,6.0,6.0,1125.0,1125.0,6.0,1125.0,1,0,0,0,,,,,,,,1,8,,0.0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1,0.0,0.0,1,0,30.25463,-97.93694,6,2.0,6.0,143.0,2,15,2.0,2.0,15.0,15.0,2.0,15.0,1,80,42,2,4.95,4.99,4.94,5.0,5.0,5.0,4.9,0,1,2.6,0.13333333333333333,0,1,1,1,1,1,1,1,1,1,0,0,1,1
0,10.0,10.0,1,1,30.27245,-97.74539,4,,2.0,125.0,6,7,6.0,6.0,1125.0,1125.0,6.0,1125.0,1,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,8,0.04,0.0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1,0.0,0.0,1,1,30.26016,-97.76794,6,3.0,3.0,2000.0,28,365,28.0,28.0,1125.0,1125.0,28.0,1125.0,1,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.17,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.0,0.0,1,0,30.16776,-97.82009,4,2.0,3.0,260.0,2,4,2.0,2.0,4.0,4.0,2.0,4.0,0,0,0,0,,,,,,,,0,1,,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,0
1,4.0,4.0,1,1,30.41471,-97.9201,7,3.0,4.0,286.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,41,11,0,4.95,4.93,4.9,5.0,5.0,4.93,4.93,0,4,1.35,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,742.0,742.0,1,1,30.22454,-98.00963,8,3.0,4.0,237.0,2,1125,2.0,3.0,1125.0,1125.0,2.2,1125.0,1,3,0,0,4.0,5.0,4.33,4.33,4.33,4.33,3.33,1,50,0.12,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,742.0,742.0,1,1,30.23378,-98.00111,6,1.0,3.0,197.0,2,1125,2.0,3.0,1125.0,1125.0,2.3,1125.0,1,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,50,0.05,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.0,0.0,1,1,30.27578,-97.71953,4,2.0,2.0,488.0,3,1125,2.0,3.0,1125.0,1125.0,3.0,1125.0,1,36,20,3,4.94,5.0,4.97,5.0,5.0,5.0,4.69,0,1,1.16,0.4666666666666667,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0,9.0,9.0,1,1,30.31497,-97.71777,6,2.0,3.0,104.0,1,1125,1.0,2.0,2.0,1125.0,1.3,31.3,1,143,61,6,4.36,4.37,4.45,4.64,4.64,4.57,4.36,1,9,4.68,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,1,30.29453,-97.69651,6,3.0,3.0,300.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,4,3,0,4.75,5.0,4.75,5.0,5.0,5.0,4.5,0,1,0.14,0.7333333333333333,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1.0,1.0,1,1,30.2568,-97.68781,6,2.0,2.0,380.0,2,1125,1.0,28.0,1125.0,1125.0,9.0,1125.0,1,33,17,2,4.82,4.82,4.88,4.97,4.94,4.73,4.7,1,2,1.09,0.26666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,192.0,192.0,1,0,30.2714,-97.74759,4,1.0,1.0,231.0,2,31,2.0,3.0,1125.0,1125.0,2.0,1125.0,1,7,1,0,4.86,5.0,5.0,4.43,4.57,5.0,5.0,1,20,0.23,0.1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1,0.0,0.0,1,1,30.38615,-97.70193,8,3.0,4.0,256.0,2,1125,1.0,2.0,1125.0,1125.0,1.7,1125.0,1,63,43,6,4.92,4.97,4.97,4.95,4.95,4.84,4.87,0,1,2.05,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,12.0,12.0,1,1,30.44018,-97.74412,4,3.0,3.0,100.0,60,1125,60.0,60.0,1125.0,1125.0,60.0,1125.0,1,0,0,0,,,,,,,,0,20,,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,1,30.31846,-97.67178,4,2.0,3.0,350.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,2,1.3,0.5666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.0,0.0,1,0,30.28461,-97.83209,4,1.0,2.0,165.0,2,4,2.0,2.0,4.0,4.0,2.0,4.0,1,15,7,0,5.0,4.93,5.0,5.0,5.0,5.0,4.93,0,1,0.49,0.5333333333333333,1,0,1,1,1,1,0,1,1,1,0,0,1,1
0,167.0,167.0,1,1,30.27045,-97.74799,6,2.0,3.0,215.0,1,30,1.0,2.0,30.0,30.0,1.3,30.0,1,5,5,1,5.0,4.8,5.0,5.0,5.0,5.0,5.0,0,8,0.46,0.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,167.0,167.0,1,1,30.27206,-97.74839,6,2.0,3.0,209.0,1,30,1.0,2.0,30.0,30.0,1.3,30.0,1,4,4,0,4.75,4.75,4.75,4.75,4.75,5.0,4.75,0,8,0.39,0.06666666666666667,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,9.0,9.0,1,1,30.24206,-97.91102,9,4.0,5.0,949.0,3,31,3.0,3.0,31.0,31.0,3.0,31.0,1,4,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,12,0.13,0.0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
0,30.0,30.0,1,1,30.26281,-97.72954,4,1.0,2.0,459.0,2,1125,2.0,2.0,3.0,1125.0,2.0,91.5,1,186,127,7,4.78,4.77,4.86,4.68,4.74,4.88,4.59,1,30,6.03,0.9666666666666667,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,37.0,37.0,1,1,30.23717,-97.73385,10,4.0,5.0,860.0,2,365,2.0,4.0,8.0,365.0,2.2,358.7,1,27,11,1,4.67,4.81,4.78,5.0,5.0,4.93,4.74,1,32,0.91,0.5333333333333333,1,1,1,1,1,1,1,1,0,1,1,1,1,1
1,2.0,2.0,1,1,30.383,-97.91405,10,4.0,6.0,800.0,3,28,3.0,3.0,28.0,28.0,3.0,28.0,1,6,2,0,5.0,5.0,5.0,5.0,5.0,4.83,4.83,0,1,0.25,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,30.0,30.0,1,1,30.26212,-97.72961,2,,1.0,339.0,2,1125,2.0,2.0,2.0,1125.0,2.0,106.2,1,69,31,2,4.75,4.81,4.96,4.75,4.68,4.88,4.59,1,30,2.26,0.5666666666666667,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,30.0,30.0,1,1,30.26201,-97.73158,6,2.0,3.0,665.0,2,1125,2.0,2.0,8.0,91.0,2.0,86.6,1,131,70,2,4.85,4.89,4.95,4.71,4.77,4.85,4.83,1,30,4.22,0.8666666666666667,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1,0.0,0.0,1,1,30.26926,-97.71839,2,1.0,1.0,54.0,2,100,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,22,0,0,4.95,5.0,5.0,5.0,4.95,4.64,4.95,1,1,0.7,0.0,1,0,1,1,1,1,1,0,1,1,1,1,1,0
0,2.0,2.0,1,1,30.27567,-97.75706,14,4.0,9.0,1400.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,15,2,0,4.67,4.8,4.8,4.6,4.6,5.0,4.67,0,2,0.6,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1.0,1.0,1,0,30.26523,-97.76265,2,1.0,1.0,105.0,210,725,210.0,210.0,725.0,725.0,210.0,725.0,1,0,0,0,,,,,,,,0,1,,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.0,0.0,1,1,30.37799,-97.97422,8,3.0,6.0,348.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,68,36,2,4.82,4.82,4.75,4.97,4.96,4.87,4.81,1,1,2.77,0.4666666666666667,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.0,0.0,1,1,30.46027,-97.77481,3,1.0,2.0,42.0,1,3,1.0,1.0,3.0,3.0,1.0,3.0,0,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.06,0.0,1,1,1,1,1,1,1,0,1,1,1,0,1,0
1,1.0,1.0,1,1,30.34917,-97.86011,10,4.0,5.0,463.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,71,31,0,4.85,4.87,4.93,4.97,4.94,4.94,4.79,0,1,2.31,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,4.0,4.0,1,1,30.45116,-97.77614,6,3.0,5.0,117.0,30,365,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,9,3,0,4.78,4.78,4.67,5.0,5.0,5.0,4.89,1,4,0.31,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,4.0,4.0,1,1,30.44997,-97.77796,4,1.0,2.0,84.0,30,365,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,14,7,1,4.85,4.69,4.62,4.77,5.0,4.92,4.54,1,4,0.5,0.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,12.0,12.0,1,1,30.42977,-97.72708,4,3.0,,120.0,120,1125,120.0,120.0,1125.0,1125.0,120.0,1125.0,1,0,0,0,,,,,,,,0,20,,0.3333333333333333,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.0,0.0,1,1,30.22472,-97.86563,2,1.0,1.0,38.0,30,60,30.0,30.0,60.0,60.0,30.0,60.0,1,0,0,0,,,,,,,,0,1,,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,9.0,9.0,1,1,30.31514,-97.71675,6,2.0,3.0,104.0,1,1125,1.0,2.0,2.0,1125.0,1.3,31.3,1,127,46,4,4.61,4.72,4.65,4.87,4.79,4.76,4.65,1,9,4.15,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1.0,1.0,1,1,30.23499,-97.77158,2,,1.0,90.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,136,62,2,4.93,4.99,4.96,4.99,4.98,4.9,4.9,1,1,4.55,0.0,1,0,1,1,1,1,0,0,1,0,0,1,1,1
0,0.0,0.0,1,1,30.13013,-97.77518,2,1.0,1.0,45.0,1,4,1.0,1.0,4.0,4.0,1.0,4.0,1,5,0,0,5.0,5.0,5.0,5.0,5.0,4.8,5.0,0,1,0.16,0.0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
0,3.0,3.0,1,1,30.34358,-97.7349,6,2.0,2.0,96.0,1,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,1,146,59,4,4.62,4.82,4.56,4.92,4.86,4.82,4.72,1,7,4.75,0.1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,0.0,0.0,1,0,30.29858,-97.781,4,2.0,2.0,343.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,48,22,3,4.96,4.98,4.98,4.96,4.98,4.96,4.79,0,1,1.56,0.26666666666666666,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.0,0.0,1,1,30.33626,-97.70753,2,1.0,1.0,107.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,9,0,0,4.56,4.11,4.44,4.78,5.0,4.67,4.56,0,1,0.3,0.16666666666666666,1,1,1,1,1,1,0,1,1,1,0,1,1,0
0,9.0,9.0,1,1,30.25656,-97.73379,4,2.0,2.0,397.0,2,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0,1,131,66,1,4.73,4.85,4.78,4.89,4.82,4.78,4.69,0,4,4.24,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.0,0.0,1,0,30.18475,-97.77182,4,2.0,5.0,45.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0.07,0.0,1,1,0,1,1,1,1,1,1,1,0,1,1,0
1,0.0,0.0,1,0,30.26868,-97.71879,2,1.0,1.0,629.0,2,90,2.0,2.0,90.0,90.0,2.0,90.0,1,43,11,0,4.98,4.98,5.0,4.98,5.0,4.88,4.93,0,1,1.41,0.0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,24.0,24.0,1,1,30.25651,-97.70234,16,4.0,10.0,770.0,3,61,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,36,26,0,4.42,4.47,4.64,4.89,4.19,4.44,4.33,1,24,1.23,0.5666666666666667,1,1,1,1,1,1,0,1,1,0,0,1,1,1
0,84.0,84.0,1,1,30.32081,-97.72558,2,1.0,1.0,41.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,0,0,0,,,,,,,,0,78,,0.0,0,1,1,1,1,1,0,1,1,0,1,1,1,0
0,84.0,84.0,1,1,30.3229,-97.7262,2,1.0,1.0,41.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,0,0,0,,,,,,,,0,78,,0.0,0,1,1,1,1,1,0,1,0,0,1,1,1,0
0,1.0,1.0,1,0,30.40668,-97.74836,3,1.0,2.0,98.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,6,0,0,4.6,4.8,4.2,5.0,4.8,4.8,4.4,0,1,0.19,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,1.0,1.0,1,1,30.23699,-97.77605,5,2.0,2.0,130.0,14,30,14.0,14.0,1125.0,1125.0,14.0,1125.0,1,3,0,0,5.0,4.67,4.67,5.0,4.67,5.0,5.0,1,2,0.1,0.0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
0,742.0,742.0,1,1,30.28416,-97.7728,4,2.0,2.0,378.0,2,1125,2.0,3.0,1125.0,1125.0,2.2,1125.0,1,27,15,1,4.81,5.0,4.93,4.81,4.81,5.0,4.74,1,50,0.91,0.03333333333333333,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,22.0,22.0,1,1,30.27178,-97.74408,4,1.0,2.0,220.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,3,0.07,0.0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1,0.0,0.0,1,1,30.35939,-97.7124,6,3.0,4.0,247.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,1,65,39,0,4.98,4.97,4.95,5.0,5.0,4.8,4.94,0,1,2.94,0.8,1,1,0,0,1,1,0,0,1,1,0,1,1,1
0,190.0,190.0,1,1,30.27239,-97.74863,4,1.0,2.0,799.0,3,1125,2.0,5.0,1125.0,1125.0,2.9,1125.0,1,0,0,0,,,,,,,,0,4,,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,10.0,10.0,1,0,30.26119,-97.58695,6,3.0,4.0,139.0,28,1125,28.0,28.0,1125.0,1125.0,28.0,1125.0,1,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,4,0.03,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.0,0.0,1,0,30.19458,-97.93742,8,4.0,5.0,515.0,3,14,3.0,3.0,14.0,14.0,3.0,14.0,1,0,0,0,,,,,,,,1,1,,1.0,0,1,0,1,1,0,0,1,0,0,1,0,1,1
0,8156.0,8156.0,1,1,30.27136,-97.74657,4,1.0,2.0,499.0,2,182,2.0,2.0,182.0,182.0,2.0,182.0,1,0,0,0,,,,,,,,1,48,,0.13333333333333333,1,1,1,1,1,1,1,0,1,1,0,1,1,1
0,742.0,742.0,1,1,30.33125,-97.93041,15,4.0,8.0,729.0,2,1125,2.0,3.0,1125.0,1125.0,2.3,1125.0,1,35,20,1,4.97,5.0,4.94,4.97,4.89,4.71,4.86,1,50,1.65,0.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1
0,5.0,5.0,1,1,30.25302,-97.70993,5,2.0,3.0,504.0,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0,1,18,7,0,4.39,4.44,4.39,4.78,4.67,4.61,4.39,1,4,0.59,0.5666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,5.0,5.0,1,1,30.25518,-97.70997,16,6.0,10.0,1748.0,1,1125,1.0,30.0,1125.0,1125.0,8.6,1125.0,1,21,6,0,4.71,4.62,4.24,4.81,4.86,4.57,4.48,1,4,0.7,0.36666666666666664,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0.0,0.0,1,1,30.29991,-97.68265,6,3.0,2.0,999.0,1,21,1.0,1.0,21.0,21.0,1.0,21.0,1,12,2,0,4.83,4.83,4.67,5.0,4.92,4.92,4.5,0,1,0.41,0.9666666666666667,1,1,1,1,1,1,1,1,1,1,1,0,1,1
0,1.0,1.0,1,1,30.34552,-97.78203,4,2.0,4.0,68.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,9,0,0,4.57,4.57,4.43,4.71,4.86,5.0,4.71,0,1,0.29,0.0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
0,742.0,742.0,1,1,30.25959,-97.72337,6,2.0,4.0,497.0,2,1125,2.0,3.0,1125.0,1125.0,2.2,1125.0,1,40,21,1,4.63,4.78,4.68,4.3,4.73,4.88,4.73,1,50,1.38,0.4,1,1,0,1,1,1,1,1,1,1,1,1,1,1
0,0.0,0.0,1,1,30.295992160439297,-97.74802291063872,2,1.0,2.0,175.0,2,28,2.0,2.0,28.0,28.0,2.0,28.0,1,1,1,1,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,1,1.0,0.3333333333333333,0,1,0,1,1,0,0,1,0,0,0,1,1,1
0,1.0,1.0,1,0,30.39345,-97.73897,3,1.0,1.0,100.0,1,4,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,7,0,0,5.0,5.0,5.0,4.71,5.0,4.71,4.86,0,1,0.22,0.0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1,1.0,1.0,1,1,30.2328,-97.72794,2,1.0,1.0,150.0,2,15,2.0,2.0,15.0,15.0,2.0,15.0,1,93,44,4,4.84,4.91,4.71,4.89,4.93,4.84,4.87,0,1,3.04,0.23333333333333334,0,1,1,1,1,1,1,1,1,0,0,0,1,0
